Date,MMM,ABT,ABBV,ABMD,ACN,ATVI,ADBE,AMD,AAP,AES,AMG,AFL,A,APD,AKAM,ALK,ALB,ARE,ALXN,ALGN,ALLE,AGN,ADS,LNT,ALL,GOOGL,GOOG,MO,AMZN,AEE
2000-01-25,26.60760498046875,5.759233951568604,,28.75,,1.0987393856048584,15.514699935913086,20.0,,31.16663360595703,23.49150657653809,4.9279961585998535,42.20758819580078,17.747243881225586,279.3125,6.907745838165282,5.39483642578125,15.18207836151123,11.90625,,,32.73781967163086,,2.9837644100189213,14.378985404968262,,,1.8991085290908811,69.25,12.448254585266113
2000-01-26,28.04536437988281,5.771381378173827,,28.875,,1.202929973602295,15.068344116210938,18.5,,29.705705642700195,23.90291976928711,5.174783229827881,42.597328186035156,17.99720001220703,277.5,7.304091453552246,5.591727256774902,15.05529499053955,12.15625,,,33.167190551757805,,2.9181227684021,14.575425148010256,,,1.823359131813049,64.8125,12.59134006500244
2000-01-27,28.02717208862305,5.990090370178223,,29.0,,1.3023849725723269,15.437745094299315,18.46875,,31.11538124084473,23.94405746459961,5.08223819732666,42.675270080566406,17.64012336730957,281.125,7.219159603118896,5.690173149108888,15.245471000671387,11.890625,,,34.079532623291016,,2.9489688873291016,14.575425148010256,,,1.817949295043945,66.9375,12.567496299743652
2000-01-28,26.862407684326172,6.1966423988342285,,29.4375,,1.2408177852630615,14.17563247680664,17.625,,31.3204288482666,23.65607070922852,5.182494163513184,42.44143295288086,17.033063888549805,270.0625,7.389023780822754,5.552350521087647,14.991898536682127,11.8125,,,34.56256484985352,,2.9304604530334477,14.339704513549805,,,1.7963073253631592,61.6875,12.329019546508787
2000-01-31,27.26278686523437,6.330296039581299,,29.25,,1.1839864253997805,13.55997085571289,18.0,,32.85824203491211,22.79211235046387,5.3598713874816895,41.27225112915039,16.92594337463379,249.125,7.219159603118896,5.690173149108888,14.960206985473633,10.9375,,,34.616233825683594,,2.942798852920532,14.575425148010256,,,1.807127833366394,64.5625,12.424403190612793
2000-02-01,27.40838432312012,6.3910484313964835,,28.75,,1.2787052392959597,13.76006031036377,18.28125,,33.11454391479492,22.99781608581543,5.467841148376465,44.27315139770508,17.497278213500973,239.0625,7.190849304199219,5.532662868499756,15.08698844909668,11.09375,,,35.52859115600586,,2.942798852920532,14.496844291687012,,,1.817949295043945,67.4375,12.424403190612793
2000-02-02,26.935199737548828,6.427499294281006,,28.125,,1.316592812538147,15.099128723144533,18.03125,,32.52504348754883,23.40922546386719,5.475550174713135,47.70276641845703,17.354448318481445,233.625,7.205006122589111,5.552350521087647,15.118688583374025,12.625,,,36.762962341308594,,2.850257873535156,14.653995513916016,,,1.7854859828948977,69.4375,12.424403190612793
2000-02-03,26.6986083984375,6.463950157165527,,26.75,,1.3308007717132568,17.007680892944336,19.5,,32.960769653320305,24.108623504638672,5.544960498809815,48.48222351074219,17.568696975708008,245.375,7.04929780960083,5.552350521087647,14.960206985473633,14.0,,,37.675331115722656,,2.911952257156372,14.496844291687012,,,1.817949295043945,84.1875,12.567496299743652
2000-02-04,25.93423843383789,6.694807052612305,,27.5625,,1.1934583187103271,18.22361946105957,19.28125,,30.85907554626465,24.972583770751953,5.421567916870117,47.54687118530274,17.64012336730957,235.0,6.950210571289063,5.473593235015869,14.991898536682127,13.65625,,,36.387290954589844,,2.8687667846679688,14.614706039428713,,,1.7854859828948977,78.5625,12.185932159423828
2000-02-07,25.515647888183594,6.573301315307617,,29.5625,,1.136626958847046,18.977798461914066,20.65625,,32.80698776245117,25.05486869812012,5.275038242340088,49.57345581054688,17.60441017150879,228.625,6.879435062408447,5.473593235015869,14.928516387939453,13.421875,,,37.35333251953125,,2.8687667846679688,14.771851539611815,,,1.7800751924514768,75.0,12.114395141601562
2000-02-08,25.53384208679199,6.634055137634277,,28.375,,1.117683172225952,20.624698638916016,20.6875,,34.626754760742195,24.72573471069336,5.174783229827881,49.26167678833008,17.247323989868164,240.9375,6.8086585998535165,5.39483642578125,14.801733016967773,12.859375,,,37.24599075317383,,2.8749349117279053,13.828971862792967,,,1.6880959272384644,83.125,12.16209316253662
2000-02-09,25.515647888183594,7.010711193084718,,27.375,,1.101103663444519,21.563587188720703,21.03125,,35.216251373291016,26.41251945495605,5.097660541534424,47.235084533691406,16.354597091674805,234.875,6.695416450500487,5.316080570220947,14.770039558410645,12.96875,,,36.44094467163086,,2.8934438228607178,12.53250217437744,,,1.698916792869568,80.25,12.042854309082033
2000-02-10,25.04246711730957,6.8284549713134775,,29.4375,,1.0940033197402954,22.4716911315918,21.25,,33.985992431640625,26.16567230224609,5.089949131011963,47.81967544555664,16.033222198486328,229.0,6.7520389556884775,5.316080570220947,14.8334321975708,13.90625,,,36.387290954589844,,2.9366304874420166,12.886083602905273,,,1.7205593585968018,76.1875,11.875922203063965
2000-02-11,24.15068435668945,6.609753608703612,,29.5,,1.127155065536499,22.271596908569336,22.75,,33.627159118652344,26.371374130249023,4.920286178588867,47.00124740600586,15.390467643737793,233.0625,6.610486030578612,5.040431022644043,14.770039558410645,15.6875,,,35.15290069580078,,2.9798157215118413,13.632539749145508,,,1.6502212285995483,76.1875,11.828227996826172
2000-02-14,24.13248634338379,6.8163089752197275,,29.25,,1.0892674922943115,22.071504592895508,21.625,,35.062469482421875,26.247955322265625,4.820029258728027,47.66378784179688,16.390314102172848,230.375,6.185830593109131,5.1782569885253915,15.023603439331055,15.625,,,37.03131484985352,,3.0044920444488525,13.357529640197756,,,1.639400839805603,74.4375,11.923612594604492
2000-02-15,25.952434539794922,6.8284549713134775,,32.5,,1.0608519315719604,21.88681411743164,21.75,,35.42129135131836,25.877687454223636,4.857333183288574,51.05442810058594,16.56886100769043,222.5,6.270760536193848,5.316080570220947,15.05529499053955,18.75,,,34.991897583007805,,3.0970363616943364,13.67182731628418,,,1.6556323766708374,73.8125,11.875922203063965
2000-02-16,25.715839385986328,6.743405342102051,,35.375,,1.0620338916778564,24.18015289306641,21.875,,36.1645736694336,25.71312141418457,4.818472862243652,50.50880432128906,15.997515678405762,246.125,6.299070835113525,5.119189739227295,14.801733016967773,22.0625,,,33.736968994140625,,3.0723564624786377,13.51467514038086,,,1.6448107957839966,70.6875,11.804386138916016
2000-02-17,26.09803009033203,6.6583518981933585,,41.3125,,1.063215970993042,25.01129531860352,21.5,,36.06205368041992,25.383991241455078,4.701897144317627,60.4858512878418,16.28318214416504,252.0,6.4264678955078125,5.197943210601807,14.865120887756348,21.03125,,,33.84442901611328,,3.0538480281829834,13.357529640197756,,,1.6880959272384644,69.0,11.637450218200685
2000-02-18,25.49744987487793,6.342447280883789,,40.75,,1.0229642391204834,24.19554328918457,21.5,,36.08768844604492,24.56117057800293,4.68635368347168,58.45927047729492,15.461885452270508,241.6875,6.369846820831299,5.020743846893311,15.118688583374025,19.0,,,35.13373565673828,,2.985985279083252,13.200380325317385,,,1.698916792869568,64.75,11.542057991027832
2000-02-22,26.243616104125977,6.488250732421875,,36.9375,,1.0134924650192259,24.20323181152344,20.90625,,35.24188232421875,24.108623504638672,4.63195276260376,57.0562515258789,15.890385627746582,242.125,6.214139938354492,5.020743846893311,15.08698844909668,18.78125,,,34.8114013671875,,2.961308240890503,13.43610382080078,,,1.807127833366394,63.5625,11.613602638244627
2000-02-23,27.231098175048828,6.2452454566955575,,35.554649353027344,,0.9898126125335692,24.534160614013672,20.53125,,34.524215698242195,24.06747817993164,4.554234981536865,61.73299026489258,15.533300399780273,252.0625,6.143364906311035,4.961672306060791,15.15038013458252,19.0,,,34.865127563476555,,2.911952257156372,13.12181282043457,,,1.758433222770691,70.4375,11.542057991027832
